name	group	af3_id1	af3_id2	pair_tokens	pair_iptm_mean	string_experimental	string_combined_score	pair_iptm_mean_corrected
pairs_0f372d6	pairs	aac71279.1	aac71537.1	977	0.15000000000000002	0	0	0.050332951521112196
pairs_0f421ff	pairs	aac71282.1	aac71646.1	2166	0.19	0	0	0.023966401019018674
pairs_0f4acaf	pairs	aac71371.1	aac71383.1	247	0.054000000000000006	999	999	0.02181750035224539
pairs_0f501db	pairs	aac71228.1	aac71541.1	465	0.11200000000000002	0	0	0.05442464994472887
pairs_0f51372	pairs	aac71413.1	aac71619.1	1253	0.13	0	353	0.012352111059333176
pairs_0f6ac13	pairs	aac71228.1	aac71282.1	1618	0.33399999999999996	0	0	0.19539284798916554
pairs_0f7ba52	pairs	aac71287.1	aac71508.1	1104	0.15200000000000002	0	0	0.043780569447482515
pairs_0fa989c	pairs	aac71591.1	aac71612.1	460	0.096	0	0	0.03892944799151801
pairs_0fb4368	pairs	aac71243.1	aac71580.1	865	0.244	0	0	0.15234956845877584
pairs_0fbb8b1	pairs	aac71326.1	aac71386.1	471	0.35600000000000004	0	0	0.29782246138800506
pairs_0fc7770	pairs	aac71228.1	aac71612.1	523	0.15599999999999997	0	0	0.0927563373959807
pairs_0fd4caf	pairs	aac71390.1	aac71609.1	461	0.136	189	254	0.07882826973520912
pairs_0feba05	pairs	aac71472.1	aac71569.1	515	0.12	0	0	0.05751878758531628
pairs_0febd87	pairs	aac71612.1	abc59631.1	298	0.21600000000000003	0	0	0.17710219421340112
pairs_1009a22	pairs	aac71289.1	aac71380.1	982	0.14800000000000002	0	0	0.04798607885238845
pairs_1026d3f	pairs	aac71472.1	aac71573.1	564	0.092	0	0	0.02493721743026847
pairs_1031aa1	pairs	aac71243.1	aac71541.1	329	0.064	0	0	0.02129962007258958
pairs_104c1b0	pairs	aac71264.1	aac71580.1	1160	0.13	243	270	0.018166470997830086
pairs_105fdcb	pairs	aac71231.1	aac71371.1	695	0.09	0	0	0.011585396983480267
pairs_10681cf	pairs	aac71266.1	aac71621.1	333	0.11000000000000001	188	188	0.06682225579084605
pairs_10a350b	pairs	aac71311.1	aac71569.1	423	0.082	0	0	0.02875358721550736
pairs_10b39b2	pairs	aac71282.1	aac71444.1	1742	0.166	0	0	0.020823186954516903
pairs_1101e1f	pairs	abc59631.1	abc59632.1	139	0.044	0	468	0.028867615355168408
pairs_111e421	pairs	aac71369.1	aac71518.1	395	0.092	0	0	0.041760092392283205
pairs_111eb38	pairs	aac71266.1	aac71503.1	779	0.426	0	0	0.3408645500679189
pairs_1121963	pairs	aac71299.1	aac71380.1	245	0.057999999999999996	999	999	0.026094363583375607
pairs_113394b	pairs	aac71299.1	aac71573.1	459	0.17600000000000002	0	0	0.11903073628409229
pairs_113f190	pairs	aac71487.1	aac71576.1	462	0.22000000000000003	0	173	0.1627272011573236
pairs_114057b	pairs	aac71341.1	aac71383.1	612	0.67	0	0	0.5986384394554578
pairs_114a3d5	pairs	aac71335.1	aac71576.1	398	0.08000000000000002	0	0	0.029432975945863138
pairs_1163a5a	pairs	aac71319.1	aac71351.1	322	0.16999999999999998	0	0	0.12814204413711683
pairs_1170eb0	pairs	aac71472.1	aac71515.1	716	0.152	0	0	0.07186873513510893
pairs_118a44e	pairs	aac71576.1	aac71636.1	341	0.348	0	0	0.3038760521192796
pairs_118fb5e	pairs	aac71282.1	aac71383.1	1472	0.16	0	0	0.029459844217198022
pairs_119545a	pairs	aac71360.1	aac72482.1	1103	0.23199999999999998	768	807	0.12384593001075131
pairs_11ac9d5	pairs	aac71338.1	aac71371.1	626	0.144	0	0	0.07141666343315087
pairs_11ba60b	pairs	aac71266.1	aac71283.1	689	0.10800000000000001	0	0	0.03008062039462331
pairs_11c4ebd	pairs	aac71237.1	aac71299.1	649	0.10600000000000001	0	0	0.03143874966712265
pairs_11cae0c	pairs	aac71383.1	aac71595.1	469	0.124	0	495	0.06602276245201105
pairs_11cd29c	pairs	aac71462.1	aac71503.1	1176	0.22600000000000003	0	0	0.11314998113496394
pairs_11cdfa1	pairs	aac71273.1	aac71459.1	721	0.124	0	0	0.043463731222158686
pairs_11cf082	pairs	aac71486.1	aac71574.1	602	0.11599999999999999	0	240	0.045519714113792104
pairs_11dd602	pairs	aac71413.1	aac71486.1	1004	0.128	0	651	0.02647022733659221
pairs_11e37fd	pairs	aac71503.1	aac72473.1	848	0.21200000000000002	0	0	0.121610793335682
pairs_11fb801	pairs	aac71223.1	aac72485.1	382	0.186	0	0	0.13719216481782953
pairs_1230a26	pairs	aac71319.1	aac71352.1	502	0.21000000000000002	0	0	0.14877051189974708
pairs_1232df0	pairs	aac71252.1	aac71475.1	915	0.14	0	0	0.044710252246807775
pairs_1262769	pairs	aac71360.1	aac71613.1	2235	0.21000000000000002	0	0	0.04077263060464362
pairs_1269ec5	pairs	aac71266.1	aac71335.1	437	0.22599999999999998	0	0	0.17128766765598152
pairs_127fb62	pairs	aac71579.1	aac72473.1	429	0.11000000000000001	0	0	0.056122410328689046
pairs_12897e9	pairs	aac71335.1	aac72478.1	389	0.07600000000000001	0	0	0.026418073373055337
pairs_128b5e0	pairs	aac71237.1	aac72482.1	996	0.128	969	996	0.02701950608870385
pairs_128fc73	pairs	aac71360.1	aac71377.1	819	0.132	880	929	0.04379183303568278
pairs_129dfaf	pairs	aac71308.1	aac71486.1	406	0.38599999999999995	0	0	0.3345666440996487
pairs_12c3171	pairs	aac71264.1	aac71475.1	811	0.20400000000000001	0	0	0.11640026837950095
pairs_12c78b8	pairs	aac71319.1	abc59631.1	284	0.182	0	0	0.14488422377634497
pairs_12e4815	pairs	aac71573.1	abc59631.1	384	0.098	0	0	0.04897027727409822
pairs_12e6e09	pairs	aac71609.1	aac72455.1	456	0.07200000000000001	0	946	0.01533526498716882
pairs_12ee3c7	pairs	aac71335.1	aac71341.1	685	0.126	0	613	0.04841196814526594
pairs_12f325f	pairs	aac71357.1	aac72485.1	697	0.11399999999999999	204	208	0.03542079789275504
pairs_12f6435	pairs	aac71406.1	aac71471.1	1031	0.14200000000000002	0	0	0.0386323858280605
pairs_12f7653	pairs	aac71569.1	aac71580.1	987	0.45599999999999996	0	0	0.3556400881423545
pairs_12fbc37	pairs	aac71301.1	aac71591.1	413	0.10400000000000001	0	0	0.0518155800118628
pairs_1330230	pairs	aac71285.1	aac71351.1	616	0.11000000000000001	0	0	0.0382879472811609
pairs_1330f2b	pairs	aac71243.1	aac71636.1	308	0.126	0	0	0.08585482387207295
pairs_1342f66	pairs	aac71243.1	aac71299.1	288	0.186	0	0	0.148370675148229
pairs_1347a34	pairs	aac71287.1	aac71609.1	1121	0.16999999999999998	0	0	0.060673935408569024
pairs_1362d24	pairs	aac71228.1	aac71358.1	1400	0.18	0	0	0.05358548438623234
pairs_13674ae	pairs	aac71228.1	aac71266.1	510	0.15199999999999997	0	0	0.08999832920421955
pairs_1385307	pairs	aac71326.1	aac71636.1	417	0.118	154	250	0.0653892566346002
pairs_138cb99	pairs	aac71326.1	aac72485.1	388	0.14200000000000002	0	0	0.09252822895830187
pairs_139091f	pairs	aac71471.1	aac71486.1	644	0.10600000000000001	0	0	0.03186571095062822
pairs_13a1b81	pairs	aac71390.1	aac71579.1	385	0.118	0	0	0.06885955018993084
pairs_13a9691	pairs	aac71285.1	aac71430.1	663	0.098	0	0	0.02225193134748568
pairs_13b21f5	pairs	aac71429.1	aac71508.1	415	0.086	0	0	0.03360216150080149
pairs_13cd227	pairs	aac71223.1	aac71474.1	913	0.25200000000000006	0	0	0.1568538867930081
pairs_13e6893	pairs	aac71383.1	aac71444.1	552	0.156	0	0	0.09004020944253951
pairs_13e87be	pairs	aac71364.1	aac71422.1	1205	0.13	0	0	0.015325063384053011
pairs_13f4c53	pairs	aac71475.1	aac71546.1	719	0.12	0	0	0.039625563741838524
pairs_1402d4a	pairs	aac71431.1	aac71541.1	446	0.584	0	0	0.5283576638213383
pairs_14156ff	pairs	aac71386.1	abc59631.1	273	0.052000000000000005	999	999	0.016315433257876294
pairs_1473f62	pairs	aac71311.1	aac71503.1	706	0.162	0	0	0.08268300774831468
pairs_1477d83	pairs	aac71360.1	aac71619.1	1066	0.156	0	0	0.050285451727630104
pairs_1489731	pairs	aac71273.1	aac71357.1	846	0.11000000000000001	0	0	0.019760000717586323
pairs_1490b32	pairs	aac71326.1	aac71413.1	1066	0.134	0	0	0.028285451727630112
pairs_149a111	pairs	aac71393.1	aac71576.1	221	0.11400000000000002	0	0	0.08550927437232492
pairs_149ce14	pairs	aac71574.1	aac71644.1	550	0.092	0	0	0.026225202878536705
pairs_14af8df	pairs	aac71243.1	aac71546.1	505	0.626	0	186	0.5644802273355689
pairs_14b2111	pairs	aac71360.1	aac71425.1	786	0.10800000000000001	0	0	0.02232122605855688
pairs_14c3e01	pairs	aac71472.1	aac71636.1	399	0.098	0	0	0.04732421127087172
pairs_14ccfa8	pairs	aac71471.1	aac71613.1	2062	0.17400000000000002	0	0	0.012877917953025758
pairs_14dc85a	pairs	aac71282.1	aac71360.1	1950	0.242	0	0	0.08630788033882297
pairs_14fa476	pairs	aac71285.1	aac71425.1	683	0.29200000000000004	0	0	0.2145780048114461
pairs_14fc7e7	pairs	aac71612.1	abc59632.1	313	0.154	0	0	0.11323873315480676
pairs_1525acb	pairs	aac71252.1	abc59631.1	612	0.15000000000000002	0	0	0.07863843945545779
pairs_15291fa	pairs	aac71342.1	aac71579.1	239	0.132	0	0	0.10093180387925373
pairs_153dfb6	pairs	aac71237.1	aac71515.1	986	0.13	0	0	0.029709216050171378
pairs_1541dd6	pairs	aac71612.1	aac72455.1	479	0.346	0	0	0.28702547853844906
pairs_154496d	pairs	aac71287.1	aac71515.1	1382	0.152	0	429	0.02663336825923801
pairs_1569d1f	pairs	aac71595.1	aac72478.1	503	0.1	0	0	0.03867365424155511
pairs_156dd80	pairs	aac71335.1	aac71570.2	1109	0.154	0	0	0.045454209754302866
pairs_15732e8	pairs	aac71324.2	aac71515.1	667	0.648	0	0	0.5719151472290103
pairs_1580f13	pairs	aac71390.1	aac71546.1	602	0.43000000000000005	0	462	0.35951971411379213
pairs_1584526	pairs	aac71338.1	aac71537.1	817	0.132	0	0	0.04394366225843968
pairs_1586899	pairs	aac71252.1	aac72485.1	678	0.128	0	0	0.050994163164459996
pairs_1592464	pairs	aac71243.1	aac71487.1	429	0.132	0	0	0.07812241032868904
pairs_159ab48	pairs	aac71444.1	aac71487.1	689	0.138	0	0	0.06008062039462331
pairs_159c225	pairs	aac71273.1	aac71285.1	793	0.124	0	0	0.03778031609203962
pairs_159eebe	pairs	aac71406.1	aac71474.1	1244	0.182	0	0	0.06490514385348256
pairs_15aff21	pairs	aac71319.1	aac71358.1	1335	0.16	0	0	0.037402134091132244
pairs_15c7a6e	pairs	aac71364.1	aac71430.1	571	0.26	0	0	0.19229921972620379
pairs_15d53c9	pairs	aac71390.1	aac71444.1	659	0.128	0	0	0.05258973294759402
pairs_15d71ce	pairs	aac71389.1	aac71459.1	658	0.28600000000000003	0	420	0.21067434341330427
pairs_15dc830	pairs	aac71324.2	aac71644.1	339	0.236	959	963	0.1921115532250161
pairs_15e5cd5	pairs	aac71266.1	aac71444.1	634	0.198	0	0	0.12472463514974247
pairs_15f0935	pairs	aac71338.1	aac71573.1	842	0.136	0	0	0.04605894552668047
pairs_15f7c51	pairs	aac71486.1	aac71508.1	394	0.088	0	0	0.03786940708221917
pairs_15feb43	pairs	aac71264.1	aac72478.1	621	0.092	0	0	0.019851428450514533
pairs_1602631	pairs	aac71319.1	aac71579.1	359	0.164	0	0	0.11778686984961867
pairs_1621fd2	pairs	aac71406.1	aac71503.1	1141	0.162	0	0	0.05138270162266398
pairs_1629a8f	pairs	aac71311.1	aac71319.1	372	0.098	0	277	0.050310419739392445
pairs_1636ac4	pairs	aac71252.1	aac71283.1	1016	0.132	0	0	0.029650396180456423
pairs_163de9b	pairs	aac71364.1	aac71609.1	637	0.134	0	0	0.06046625108645998
pairs_1641fac	pairs	aac71369.1	aac71386.1	468	0.168	999	999	0.1101230731397672
pairs_1646532	pairs	aac71335.1	aac71444.1	625	0.136	0	0	0.06350347714419789
pairs_164a265	pairs	aac71390.1	aac71437.1	2053	0.186	0	0	0.025308717056687136
pairs_164dd11	pairs	aac71279.1	aac71413.1	1486	0.166	0	273	0.03466944389505519
pairs_164e2ba	pairs	aac71266.1	aac71352.1	503	0.092	0	0	0.030673654241555104
pairs_16655bd	pairs	aac71357.1	aac71377.1	769	0.10400000000000001	0	371	0.01964497966089089
pairs_168e11b	pairs	aac71237.1	aac71341.1	983	0.134	0	0	0.033916810369100076
pairs_168f27b	pairs	aac71264.1	aac71508.1	642	0.592	0	0	0.5180369593750118
pairs_16a7ef5	pairs	aac71546.1	aac71569.1	627	0.092	0	0	0.01932991903448117
pairs_16ae31f	pairs	aac71383.1	aac71472.1	383	0.17400000000000002	0	0	0.1250811486282657
pairs_16c35b2	pairs	aac71308.1	aac72461.1	344	0.068	0	0	0.023524091598282892
pairs_16d3c6b	pairs	aac71429.1	aac71546.1	573	0.18	0	0	0.11211765390802503
pairs_1705cbc	pairs	aac71609.1	aac72461.1	349	0.1	0	0	0.054940884025243567
pairs_1707200	pairs	aac71437.1	aac71474.1	2464	0.19	0	152	0.01051188910271117
pairs_1709979	pairs	aac71437.1	aac72482.1	2289	0.21400000000000002	126	161	0.042307402340325206
pairs_171beb0	pairs	aac71541.1	aac71636.1	335	0.14600000000000002	0	0	0.1025846488117795
pairs_172a4fb	pairs	aac71523.1	aac71595.1	665	0.17400000000000002	0	400	0.0980834126774624
pairs_172b339	pairs	aac71264.1	aac71430.1	593	0.09	0	0	0.020319140682422937
pairs_174f2e2	pairs	aac71264.1	aac71546.1	800	0.10400000000000001	0	0	0.017241788273974545
pairs_1756a05	pairs	aac71358.1	aac71537.1	1410	0.256	0	0	0.12900623648455636
pairs_175da4b	pairs	aac72482.1	aac72491.1	753	0.10800000000000001	0	0	0.024904298202397132
pairs_17652c0	pairs	aac71324.2	aac71341.1	664	0.184	0	400	0.10816764028831333
pairs_176b3be	pairs	aac71487.1	abc59634.1	942	0.22200000000000003	0	0	0.12478633569456424
pairs_1775510	pairs	aac71287.1	aac71341.1	1379	0.17400000000000002	0	384	0.048808677600220673
pairs_177cd3a	pairs	aac71311.1	aac71443.1	459	0.168	0	0	0.11103073628409228
pairs_177e147	pairs	aac71462.1	aac71573.1	942	0.14400000000000002	0	0	0.046786335694564224
pairs_17905b1	pairs	aac71326.1	aac71619.1	707	0.128	0	0	0.04860132207598632
pairs_17978c5	pairs	aac71466.1	aac71471.1	727	0.12	0	0	0.038979575751784123
pairs_17a3712	pairs	aac72478.1	aac72482.1	659	0.128	0	0	0.05258973294759402
pairs_17a622b	pairs	aac71619.1	aac72473.1	739	0.092	0	0	0.010017221786683309
pairs_17ab152	pairs	aac71283.1	aac71646.1	1301	0.14400000000000002	0	0	0.023435577956217202
pairs_17b26b4	pairs	aac71289.1	aac71311.1	1024	0.15	0	0	0.04710652921588232
pairs_17c3442	pairs	aac71308.1	aac71338.1	728	0.14	0	164	0.0588990776812863
pairs_17e6f16	pairs	aac71273.1	aac71621.1	387	0.15799999999999997	0	0	0.10863852658832272
pairs_17eb466	pairs	aac71444.1	aac71462.1	1031	0.14	0	0	0.0366323858280605
pairs_17f2c20	pairs	aac71301.1	aac71430.1	336	0.15000000000000002	0	0	0.10646611130124654
pairs_17fbf74	pairs	aac71487.1	aac72482.1	762	0.11000000000000001	0	0	0.02619430359436961
pairs_180221f	pairs	aac71364.1	aac71393.1	461	0.29000000000000004	208	423	0.23282826973520915
pairs_180a4fd	pairs	aac71228.1	aac71486.1	485	0.7460000000000001	0	0	0.6864321000770329
pairs_180c460	pairs	aac71613.1	aac72485.1	1744	0.21200000000000002	0	0	0.06671917499846317
pairs_1817f3d	pairs	aac71335.1	aac71503.1	770	0.274	0	0	0.18956670924261776
pairs_181e38b	pairs	aac71352.1	aac71487.1	558	0.16	0	0	0.09348723088811758
pairs_182d40f	pairs	aac71358.1	aac71569.1	1386	0.194	0	161	0.06839991819193603
pairs_18410aa	pairs	aac71351.1	aac71471.1	546	0.288	0	0	0.22259620157101268
pairs_187ccbb	pairs	aac71231.1	aac71369.1	846	0.1	128	155	0.009760000717586315
pairs_187f65b	pairs	aac71619.1	aac72482.1	931	0.118	0	0	0.021566781248015032
pairs_1895a29	pairs	aac71237.1	aac71285.1	1028	0.43200000000000005	0	0	0.3288353924190496
pairs_18c7f8a	pairs	aac71252.1	aac71358.1	1663	0.168	0	0	0.02698051890524622
pairs_18cb47e	pairs	aac71474.1	aac71644.1	805	0.13399999999999998	0	0	0.04685856669629736
pairs_191a225	pairs	aac71338.1	aac71393.1	557	0.136	0	0	0.06957918677802293
pairs_192bc33	pairs	aac71223.1	aac71287.1	1162	0.18	0	0	0.06803902803194964
pairs_193ef6f	pairs	aac71358.1	aac71430.1	1260	0.132	0	0	0.013923346225348215
pairs_1942c1e	pairs	aac71595.1	aac71619.1	775	0.10800000000000001	0	0	0.02317611730669973
pairs_194f90a	pairs	aac71443.1	aac71574.1	713	0.10600000000000001	0	0	0.026112416501524155
pairs_1974847	pairs	aac71444.1	aac71612.1	647	0.14400000000000002	0	0	0.0696093361306619
pairs_19752ca	pairs	aac71282.1	aac71644.1	1477	0.152	0	183	0.021177128654534083
pairs_199d420	pairs	aac71371.1	aac71515.1	580	0.096	0	0	0.027484655920914508
pairs_19baa67	pairs	aac71389.1	aac72485.1	342	0.128	0	0	0.08375856054954178
pairs_19c7bed	pairs	aac71472.1	aac71475.1	607	0.098	0	510	0.02707816936507132
pairs_19c8242	pairs	aac71357.1	aac72473.1	861	0.13	0	0	0.0386452041261017
pairs_19caaf9	pairs	aac71266.1	aac71326.1	483	0.10200000000000001	0	0	0.042629482961112644
pairs_19d0567	pairs	aac71282.1	aac71390.1	1579	0.156	0	0	0.019510810700318404
pairs_19d070f	pairs	aac71431.1	aac71612.1	504	0.154	0	0	0.09257689281558365
pairs_19e24fc	pairs	aac71266.1	aac71380.1	331	0.312	0	0	0.269060577382209
pairs_19e8717	pairs	aac71283.1	aac71393.1	503	0.16	0	0	0.09867365424155511
pairs_19eb534	pairs	aac71351.1	aac71433.1	307	0.274	0	0	0.2339786406582949
pairs_19ec628	pairs	aac71266.1	aac71311.1	373	0.096	0	0	0.04819792326730281
pairs_19f14f3	pairs	aac71406.1	aac71636.1	742	0.16999999999999998	0	0	0.08777785665341319
pairs_1a0ed19	pairs	aac71437.1	abc59634.1	2469	0.19	0	0	0.010293298521891009
pairs_1a20e25	pairs	aac71301.1	aac71369.1	446	0.08	0	0	0.02435766382133829
pairs_1a2eb3a	pairs	aac71486.1	abc59634.1	862	0.28	0	0	0.18857123094057676
pairs_1a45d94	pairs	aac71371.1	aac71430.1	253	0.034	0	0	0.0009935690404913738
pairs_1a61cc0	pairs	aac71389.1	aac71431.1	482	0.10400000000000001	0	214	0.04472832765102039
pairs_1a888ad	pairs	aac71273.1	aac71283.1	743	0.18	189	193	0.09769817584356442
pairs_1a9ca2e	pairs	aac71266.1	aac71613.1	1839	0.22800000000000004	0	0	0.07784551400987091
pairs_1aac73d	pairs	aac71287.1	aac71430.1	1055	0.146	0	0	0.041018851469446393
pairs_1ab3ec4	pairs	aac71444.1	aac71646.1	1246	0.186	0	0	0.06878207524253943
pairs_1abbdc2	pairs	aac71266.1	aac71413.1	1029	0.126	0	295	0.022767690682473418
pairs_1ac6e9b	pairs	aac71371.1	aac71386.1	317	0.238	999	999	0.19674939526283575
pairs_1aeb55c	pairs	aac71377.1	aac71621.1	310	0.07	0	169	0.02960779184143386
pairs_1b01df0	pairs	aac71369.1	abc59634.1	921	0.10400000000000001	0	0	0.008280287911319073
pairs_1b13ac3	pairs	aac71326.1	aac72473.1	552	0.16599999999999998	0	0	0.1000402094425395
pairs_1b19125	pairs	aac71252.1	aac71508.1	746	0.166	0	0	0.08345945460015222
pairs_1b24279	pairs	aac71380.1	aac72485.1	236	0.052000000000000005	0	209	0.021354466223106452
pairs_1b3290a	pairs	aac71351.1	abc59634.1	764	0.152	0	0	0.0680370973604358
pairs_1b383bd	pairs	aac71518.1	aac72485.1	266	0.10600000000000001	0	0	0.07124126007413067
pairs_1b4023a	pairs	aac71264.1	aac71523.1	783	0.358	0	0	0.2725537817234383
pairs_1b49935	pairs	aac71324.2	aac71431.1	461	0.122	0	0	0.06482826973520911
pairs_1b4c04d	pairs	aac71223.1	aac71358.1	1367	0.14200000000000002	0	0	0.017511829181855343
pairs_1b6feef	pairs	aac71425.1	aac71591.1	391	0.21000000000000002	0	0	0.16019818615087272
pairs_1b82b58	pairs	aac71352.1	aac71360.1	899	0.10800000000000001	0	0	0.013863765281637047
pairs_1b9e10d	pairs	aac71358.1	aac71546.1	1467	0.166	0	0	0.03574304034449696
pairs_1bb81ea	pairs	aac71431.1	aac71591.1	492	0.14400000000000002	0	0	0.08374444526463638
pairs_1bc4757	pairs	aac71393.1	aac71595.1	365	0.16	0	217	0.11310216620840445
pairs_1bca22f	pairs	aac71573.1	aac72485.1	450	0.11599999999999999	0	0	0.05994734257038355
pairs_1bf49e7	pairs	aac71252.1	aac71383.1	691	0.15000000000000002	0	730	0.07191530720396183
pairs_1c033b8	pairs	aac71425.1	aac71579.1	304	0.13599999999999998	0	0	0.0963513059101274
pairs_1c106ee	pairs	aac71369.1	aac71541.1	435	0.07	0	0	0.015495632047847374
pairs_1c21c05	pairs	aac71228.1	aac72455.1	530	0.09	0	0	0.026093963520602434
pairs_1c27bd3	pairs	aac71231.1	aac71311.1	739	0.11400000000000002	0	0	0.03201722178668333
pairs_1c2ac7f	pairs	aac71466.1	aac71576.1	465	0.11000000000000001	0	0	0.05242464994472887
pairs_1c31fe4	pairs	aac71266.1	aac71324.2	416	0.78	0	0	0.7274956450938136
pairs_1c4bc90	pairs	aac71383.1	aac71619.1	588	0.176	0	0	0.10676588904587445
pairs_1c546c6	pairs	aac71342.1	aac71570.2	997	0.152	108	154	0.05095072590903074
pairs_1c5de16	pairs	aac71266.1	aac71289.1	1097	0.5919999999999999	0	0	0.4842387171462721
pairs_1c9efb2	pairs	aac71487.1	aac71546.1	632	0.1	0	0	0.026897230948441292
pairs_1ca4d7b	pairs	aac71283.1	aac71429.1	685	0.21800000000000003	0	0	0.14041196814526596
pairs_1cabb91	pairs	aac71486.1	aac72461.1	334	0.134	0	0	0.09070336337639569
pairs_1ce0a0b	pairs	aac71308.1	aac71503.1	764	0.21000000000000002	0	0	0.12603709736043583
pairs_1ce2973	pairs	aac71383.1	aac71613.1	1757	0.192	0	0	0.046044546027957434
pairs_1ce7b03	pairs	aac71308.1	aac71383.1	349	0.438	999	999	0.3929408840252436
pairs_1cf5b59	pairs	aac71437.1	aac71443.1	2114	0.17200000000000001	0	0	0.008407056135550622
pairs_1d28fdc	pairs	aac71311.1	aac71377.1	350	0.078	999	999	0.03282474492292148
pairs_1d32cfd	pairs	aac71591.1	aac72478.1	399	0.088	0	0	0.03732421127087171
pairs_1d48452	pairs	aac71371.1	aac71474.1	765	0.11600000000000002	0	0	0.03195857140627252
pairs_1d7026b	pairs	aac71279.1	aac71576.1	864	0.542	0	0	0.45042341318134205
pairs_1d73fbe	pairs	aac71266.1	aac71595.1	551	0.7	0	0	0.6341326641928542
pairs_1d89f30	pairs	aac71569.1	aac71591.1	497	0.28400000000000003	0	0	0.22325625379365033
pairs_1dd6e6b	pairs	aac71266.1	aac71636.1	380	0.118	210	272	0.06941463398327956
pairs_1de8d73	pairs	aac71570.2	aac71613.1	2511	0.5120000000000001	0	0	0.3304658067843711
pairs_1e1e478	pairs	aac71546.1	aac71621.1	464	0.10200000000000001	0	0	0.044525391615116316
pairs_1e1fe28	pairs	aac71444.1	aac71466.1	692	0.128	0	0	0.049832740322818245
pairs_1e29017	pairs	aac71228.1	aac71546.1	641	0.18	0	0	0.10612268361559492
pairs_1e2b83f	pairs	aac71472.1	aac71503.1	798	0.188	0	0	0.10139541212044507
pairs_1e3ca97	pairs	aac71299.1	aac71459.1	581	0.344	656	809	0.2753945401355259
pairs_1e5943d	pairs	aac71279.1	aac71569.1	953	0.14400000000000002	0	0	0.046010433734633066
pairs_1e644d6	pairs	aac71338.1	aac71352.1	800	0.11599999999999999	0	0	0.02924178827397453
pairs_1e66a16	pairs	aac71324.2	aac71636.1	350	0.312	0	0	0.26682474492292146
pairs_1e67415	pairs	aac71283.1	aac71386.1	677	0.096	0	474	0.019077578773228326
pairs_1e90105	pairs	aac71430.1	aac71475.1	512	0.082	0	0	0.019806231711101754
pairs_1ea4287	pairs	aac71358.1	aac71472.1	1355	0.134	0	0	0.010218073850428055
pairs_1eb4a5e	pairs	aac71338.1	aac71591.1	744	0.122	0	0	0.03961854863670049
pairs_1ec0b21	pairs	aac71358.1	aac71570.2	2008	0.178	0	0	0.019477018339883495
pairs_1ec2a55	pairs	aac71341.1	aac71579.1	608	0.132	0	0	0.060990078912852186
pairs_1ed1ccc	pairs	aac71380.1	aac71472.1	350	0.055999999999999994	950	954	0.010824744922921473
pairs_1ed6106	pairs	aac71231.1	aac71342.1	691	0.13	224	415	0.051915307203961814
pairs_1edbf20	pairs	aac71393.1	aac71515.1	511	0.136	0	0	0.07390223346704643
pairs_1ee05a1	pairs	aac71264.1	aac71287.1	1354	0.156	0	623	0.032277068475655396
pairs_1eec546	pairs	aac71431.1	aac71518.1	406	0.128	0	217	0.07656664409964876
pairs_1f08d75	pairs	aac71360.1	aac71393.1	656	0.126	831	902	0.050843757446021126
pairs_1f0c807	pairs	aac71569.1	aac71570.2	1168	0.264	0	780	0.15165735577632486
